句1模型,句1词牌,句1题目,句1内容,句2模型,句2词牌,句2题目,句2内容,语义相似度,字面相似度,差值(伪原创指数)
doubao-seed-2.0-pro,沁园春,立雪台晚望抒怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感事,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,望仙台抒怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,清霄峰述怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏久,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8617,0.5000,0.3617
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,qwen3.6-plus,沁园春,玄规吟,凭栏久,0.8617,0.5000,0.3617
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,qwen3.6-plus,沁园春,玄门夜思,凭栏久,0.8617,0.5000,0.3617
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,qwen3.6-plus,沁园春,宗门改革述怀,凭栏久,0.8617,0.5000,0.3617
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,qwen3.6-plus,沁园春,宗门问规,凭栏久,0.8617,0.5000,0.3617
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,qwen3.6-plus,沁园春,宗门改制有感,凭栏久,0.8617,0.5000,0.3617
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,qwen3.6-plus,沁园春,宗门感怀,凭栏久,0.8617,0.5000,0.3617
doubao-seed-2.0-pro,沁园春,宗门抒怀,可御惊涛,qwen3.6-plus,沁园春,问道玄枢,可御狂澜,0.8614,0.5000,0.3614
deepseek-3.2-thinking,沁园春,规革之思,传统精华,deepseek-3.2-thinking,沁园春,宗门感事,传统威严,0.8613,0.5000,0.3613
deepseek-3.2-thinking,沁园春,规革吟,规矩如牢,qwen3.6-plus,沁园春,宗规叹,规矩成枷,0.8612,0.5000,0.3612
deepseek-3.2-thinking,沁园春,宗门变革之惑,规矩如牢,qwen3.6-plus,沁园春,宗规叹,规矩成枷,0.8612,0.5000,0.3612
doubao-seed-2.0-pro,沁园春,宗阁夜思,万仞峰苍,doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞云崖,0.8611,0.5000,0.3611
doubao-seed-2.0-pro,沁园春,宗阁夜思,万仞峰苍,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞云崖,0.8611,0.5000,0.3611
doubao-seed-2.0-pro,沁园春,宗门感事,剑坪风肃,doubao-seed-2.0-pro,沁园春,宗门抒怀,剑阶霜肃,0.8611,0.5000,0.3611
deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,qwen3.6-plus,沁园春,宗门夜思,凭栏叹,0.8611,0.5000,0.3611
deepseek-3.2-thinking,沁园春,宗派感怀,战力犹坚,deepseek-3.2-thinking,沁园春,规革感怀,战力须强,0.8610,0.5000,0.3610
deepseek-3.2-thinking,沁园春,宗门感怀,战力犹坚,deepseek-3.2-thinking,沁园春,规革感怀,战力须强,0.8610,0.5000,0.3610
deepseek-3.2-thinking,沁园春,宗门夜思,战力犹坚,deepseek-3.2-thinking,沁园春,规革感怀,战力须强,0.8610,0.5000,0.3610
deepseek-3.2-thinking,沁园春,宗派感怀,战力犹坚,deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,0.8607,0.5000,0.3607
deepseek-3.2-thinking,沁园春,宗门感怀,战力犹坚,deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,0.8607,0.5000,0.3607
deepseek-3.2-thinking,沁园春,宗门夜思,战力犹坚,deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,0.8607,0.5000,0.3607
deepseek-3.2-thinking,沁园春,规革感怀,战力可恃,deepseek-3.2-thinking,沁园春,宗规叹,能保战力,0.8604,0.5000,0.3604
doubao-seed-2.0-pro,沁园春,宗阁夜思,矩矱森严,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8604,0.5000,0.3604
doubao-seed-2.0-pro,沁园春,宗门感怀,矩矱森严,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8604,0.5000,0.3604
doubao-seed-2.0-pro,沁园春,宗门抒怀,矩矱森严,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8604,0.5000,0.3604
doubao-seed-2.0-pro,沁园春,宗门感怀,矩矱森严,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8604,0.5000,0.3604
doubao-seed-2.0-pro,沁园春,宗门抒怀,矩矱森严,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8604,0.5000,0.3604
doubao-seed-2.0-pro,沁园春,宗门感怀,矩矱森严,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8604,0.5000,0.3604
doubao-seed-2.0-pro,沁园春,宗中感怀,矩矱森严,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8604,0.5000,0.3604
deepseek-3.2-thinking,沁园春,宗派感怀,严刑峻法,deepseek-3.2-thinking,沁园春,宗规感怀,严师厉法,0.8601,0.5000,0.3601
deepseek-3.2-thinking,沁园春,宗门感怀,严刑峻法,deepseek-3.2-thinking,沁园春,宗规感怀,严师厉法,0.8601,0.5000,0.3601
doubao-seed-2.0-pro,沁园春,宗门感怀,灵根拘缚,qwen3.6-plus,沁园春,破戒吟,缚尽灵根,0.8601,0.5000,0.3601
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玄峰,doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞云崖,0.8599,0.5000,0.3599
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玄峰,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞云崖,0.8599,0.5000,0.3599
qwen3.6-plus,沁园春,玄渊阁规谏,重开剑阁,qwen3.6-plus,沁园春,破阵子·观规有感,剑阁重关,0.8598,0.5000,0.3598
doubao-seed-2.0-pro,沁园春,宗阁感怀,玉阙插天,qwen3.6-plus,沁园春,问道玄枢,玉阙凌霄,0.8596,0.5000,0.3596
deepseek-3.2-thinking,沁园春,宗规感怀,弟子心囚,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,宗门感怀,弟子心囚,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,宗规感怀,弟子心囚,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,宗派感怀,弟子心囚,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,宗规叹,弟子心囚,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,规训思变,弟子心囚,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,规革感怀,弟子心囚,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,deepseek-3.2-thinking,沁园春,宗规吟,弟子心囚,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,deepseek-3.2-thinking,沁园春,宗规感怀,弟子心囚,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,deepseek-3.2-thinking,沁园春,宗规感怀,弟子心囚,0.8595,0.5000,0.3595
doubao-seed-2.0-pro,沁园春,宗门改制受阻书怀,严凝戒律,deepseek-3.2-thinking,沁园春,宗门思变,严科厉律,0.8595,0.5000,0.3595
deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,deepseek-3.2-thinking,沁园春,规革感怀,战力可恃,0.8595,0.5000,0.3595
doubao-seed-2.0-pro,沁园春,宗门感怀,严规立矩,deepseek-3.2-thinking,沁园春,宗门感怀,规矩为功,0.8594,0.5000,0.3594
doubao-seed-2.0-pro,沁园春,宗门抒怀,军容凛凛,deepseek-3.2-thinking,沁园春,宗派感怀,晨霜凛凛,0.8591,0.5000,0.3591
deepseek-3.2-thinking,沁园春,仙宗感怀,战力当崇,deepseek-3.2-thinking,沁园春,宗派感怀,战力方显,0.8591,0.5000,0.3591
doubao-seed-2.0-pro,沁园春,山门抒怀,矩矱严凝,deepseek-3.2-thinking,沁园春,宗规感怀,规矩霜严,0.8590,0.5000,0.3590
doubao-seed-2.0-pro,沁园春,宗门夜感,祖训昭垂,qwen3.6-plus,沁园春,宗门改制叹,祖训重重,0.8590,0.5000,0.3590
deepseek-3.2-thinking,沁园春,规革之思,传统精华,deepseek-3.2-thinking,沁园春,宗门思变,传统尊崇,0.8589,0.5000,0.3589
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,doubao-seed-2.0-pro,沁园春,仙门感怀,万仞剑峰,0.8587,0.5000,0.3587
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞剑峰,0.8587,0.5000,0.3587
doubao-seed-2.0-pro,沁园春,宗门感怀,此意忡忡,deepseek-3.2-thinking,沁园春,规改感怀,心绪忡忡,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,宗门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
doubao-seed-2.0-pro,沁园春,云门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
deepseek-3.2-thinking,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
deepseek-3.2-thinking,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8586,0.5000,0.3586
deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,qwen3.6-plus,沁园春,剑阁规诫吟,循规蹈矩,0.8586,0.5000,0.3586
deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,qwen3.6-plus,沁园春,玄门新议,循规蹈矩,0.8586,0.5000,0.3586
deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,qwen3.6-plus,沁园春,宗门感怀,循规蹈矩,0.8586,0.5000,0.3586
deepseek-3.2-thinking,沁园春,宗规思变,初衷未改,qwen3.6-plus,沁园春,玄门思变,未改初怀,0.8583,0.5000,0.3583
deepseek-3.2-thinking,沁园春,宗规感怀,规矩须从,deepseek-3.2-thinking,沁园春,仙宗感事,规矩有用,0.8582,0.5000,0.3582
doubao-seed-2.0-pro,沁园春,山门抒怀,矩矱严凝,deepseek-3.2-thinking,沁园春,宗门思变,规矩虽严,0.8582,0.5000,0.3582
doubao-seed-2.0-pro,沁园春,山门抒怀,矩矱严凝,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽严,0.8582,0.5000,0.3582
doubao-seed-2.0-pro,沁园春,山门抒怀,矩矱严凝,deepseek-3.2-thinking,沁园春,仙门感怀,规矩虽严,0.8582,0.5000,0.3582
deepseek-3.2-thinking,沁园春,宗派感怀,战力方显,deepseek-3.2-thinking,沁园春,宗规吟,战斗之力,0.8582,0.5000,0.3582
deepseek-3.2-thinking,沁园春,宗派忧思,战力需保,deepseek-3.2-thinking,沁园春,宗派感怀,战力方显,0.8581,0.5000,0.3581
deepseek-3.2-thinking,沁园春,宗门感怀,战力需保,deepseek-3.2-thinking,沁园春,宗派感怀,战力方显,0.8581,0.5000,0.3581
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玄峰,0.8581,0.5000,0.3581
doubao-seed-2.0-pro,沁园春,宗门述怀,宽舒毓秀,doubao-seed-2.0-pro,沁园春,宗门感怀,宽怀育秀,0.8579,0.5000,0.3579
deepseek-3.2-thinking,沁园春,宗门感怀,需持战力,deepseek-3.2-thinking,沁园春,宗门感怀,战力需强,0.8577,0.5000,0.3577
deepseek-3.2-thinking,沁园春,宗门思变,规矩虽严,deepseek-3.2-thinking,沁园春,宗门抒怀,规矩有功,0.8575,0.5000,0.3575
deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽严,deepseek-3.2-thinking,沁园春,宗门抒怀,规矩有功,0.8575,0.5000,0.3575
deepseek-3.2-thinking,沁园春,宗门抒怀,规矩有功,deepseek-3.2-thinking,沁园春,仙门感怀,规矩虽严,0.8575,0.5000,0.3575
doubao-seed-2.0-pro,沁园春,宗门抒怀,屈了豪雄,doubao-seed-2.0-pro,沁园春,玄门感怀,困了雄才,0.8575,0.5000,0.3575
qwen3.6-plus,沁园春,述怀·宗门夜思,铁壁如山,qwen3.6-plus,沁园春,宗门思变,铁壁成城,0.8575,0.5000,0.3575
doubao-seed-2.0-pro,沁园春,仙门感怀,缚情束性,doubao-seed-2.0-pro,沁园春,云门感事,拘文缚性,0.8575,0.5000,0.3575
doubao-seed-2.0-pro,沁园春,宗门述怀,陈规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,规矩有功,0.8574,0.5000,0.3574
doubao-seed-2.0-pro,沁园春,宗门感怀,众论难谐,deepseek-3.2-thinking,沁园春,宗门感怀,众议难容,0.8574,0.5000,0.3574
deepseek-3.2-thinking,沁园春,宗门抒怀,挣扎心中,deepseek-3.2-thinking,沁园春,宗门抒怀,内心挣扎,0.8573,0.5000,0.3573
deepseek-3.2-thinking,沁园春,宗门抒怀,挣扎心中,deepseek-3.2-thinking,沁园春,宗门感怀,内心挣扎,0.8573,0.5000,0.3573
deepseek-3.2-thinking,沁园春,宗门抒怀,挣扎心中,deepseek-3.2-thinking,沁园春,宗门感怀,内心挣扎,0.8573,0.5000,0.3573
deepseek-3.2-thinking,沁园春,宗门抒怀,挣扎心中,deepseek-3.2-thinking,沁园春,宗规感怀,内心挣扎,0.8573,0.5000,0.3573
deepseek-3.2-thinking,沁园春,宗规感怀,规矩须从,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8573,0.5000,0.3573
doubao-seed-2.0-pro,沁园春,宗门述怀,剑御霜寒,doubao-seed-2.0-pro,沁园春,宗门抒怀,剑冷苍寒,0.8572,0.5000,0.3572
deepseek-3.2-thinking,沁园春,宗规感怀,心中挣扎,deepseek-3.2-thinking,沁园春,宗门思变,挣扎心空,0.8569,0.5000,0.3569
deepseek-3.2-thinking,沁园春,宗门感怀,心中挣扎,deepseek-3.2-thinking,沁园春,宗门思变,挣扎心空,0.8569,0.5000,0.3569
deepseek-3.2-thinking,沁园春,宗门夜思,宗门肃穆,qwen3.6-plus,沁园春,玄门改制有感,雷规肃穆,0.8569,0.5000,0.3569
deepseek-3.2-thinking,沁园春,改革挣扎,规矩保宗,deepseek-3.2-thinking,沁园春,仙宗感事,规矩有用,0.8566,0.5000,0.3566
doubao-seed-2.0-pro,沁园春,宗门感怀,铁律森严,deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,0.8566,0.5000,0.3566
doubao-seed-2.0-pro,沁园春,宗门感怀,铁律森严,deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规变感怀,铁律森严,deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规变感怀,铁律森严,deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,deepseek-3.2-thinking,沁园春,宗规沉吟,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,观规思变,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,剑阁春思,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,破阵吟,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,宗门改革述怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,玄门问纲,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,宗门规箴有感,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,道院沉吟,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,玄门长老书怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,宗务有感,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门抒怀,森严如铁,qwen3.6-plus,沁园春,宗门改制叹,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,deepseek-3.2-thinking,沁园春,宗规沉吟,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,观规思变,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,剑阁春思,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,破阵吟,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,宗门改革述怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,玄门问纲,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,宗门规箴有感,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,道院沉吟,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,玄门长老书怀,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,宗务有感,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,规革沉吟,森严如铁,qwen3.6-plus,沁园春,宗门改制叹,铁律森严,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门感怀,旧矩森森,qwen3.6-plus,沁园春,述怀·宗门夜思,古训森森,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门感遇,旧矩森森,qwen3.6-plus,沁园春,述怀·宗门夜思,古训森森,0.8566,0.5000,0.3566
deepseek-3.2-thinking,沁园春,宗门感怀,铁律宗规,deepseek-3.2-thinking,沁园春,感怀宗规,旧规铁律,0.8565,0.5000,0.3565
doubao-seed-2.0-pro,沁园春,仙门感怀,缚情束性,doubao-seed-2.0-pro,沁园春,宗门抒怀,束性拘神,0.8564,0.5000,0.3564
deepseek-3.2-thinking,沁园春,宗门思变,心绪千重,deepseek-3.2-thinking,沁园春,宗门感怀,思绪千端,0.8563,0.5000,0.3563
doubao-seed-2.0-pro,沁园春,宗门述怀,陈规蹈矩,deepseek-3.2-thinking,沁园春,宗门思变,规矩虽严,0.8563,0.5000,0.3563
doubao-seed-2.0-pro,沁园春,宗门述怀,陈规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽严,0.8563,0.5000,0.3563
doubao-seed-2.0-pro,沁园春,宗门述怀,陈规蹈矩,deepseek-3.2-thinking,沁园春,仙门感怀,规矩虽严,0.8563,0.5000,0.3563
deepseek-3.2-thinking,沁园春,宗规感怀,志气消残,qwen3.6-plus,沁园春,宗门夜思,意气凋残,0.8562,0.5000,0.3562
doubao-seed-2.0-pro,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,云门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
doubao-seed-2.0-pro,沁园春,云门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,qwen3.6-plus,沁园春,剑阁规诫吟,循规蹈矩,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,qwen3.6-plus,沁园春,玄门新议,循规蹈矩,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗规感怀,规矩虽苛,qwen3.6-plus,沁园春,宗门感怀,循规蹈矩,0.8561,0.5000,0.3561
deepseek-3.2-thinking,沁园春,宗规叹,规矩虽苛,qwen3.6-plus,沁园春,剑阁规诫吟,循规蹈矩,0.8561,0.5000,0.3561
